30.5,4.64,0.40,0.00,0.40,0.60
30.5,4.88,0.45,0.33,0.32,0.68
30.5,4.95,0.57,0.54,0.40,0.60
30.5,46.22,13.87,0.00,0.65,0.35
30.5,5.07,0.65,0.39,0.37,0.63
30.5,5.14,0.40,0.15,0.30,0.70
30.5,5.31,0.48,0.00,0.57,0.43
30.5,5.48,0.71,0.37,0.38,0.62
30.5,5.53,0.40,0.15,0.30,0.70
30.5,5.56,0.91,0.00,0.57,0.43
30.5,6.38,0.84,0.00,0.67,0.33
30.5,6.52,0.66,0.54,0.28,0.72
30.5,6.66,0.83,0.39,0.33,0.67
30.5,7.12,0.96,0.27,0.42,0.58
30.5,7.24,0.73,0.51,0.26,0.74
30.5,7.64,0.79,0.64,0.33,0.67
30.5,7.88,1.07,0.22,0.44,0.56
30.5,8.21,0.85,0.69,0.35,0.65
30.5,8.69,0.91,0.60,0.31,0.69
30.5,9.27,0.98,0.67,0.35,0.65
30.5,9.94,1.10,0.47,0.25,0.75
31.0,0.09,0.00,0.13,0.29,0.71
31.0,0.10,0.05,0.00,0.13,0.87
31.0,0.38,0.27,0.03,0.77,0.23
31.0,0.84,0.18,0.06,0.13,0.87
31.0,0.90,0.12,0.05,0.26,0.74
31.0,0.92,0.08,0.00,0.12,0.88
31.0,0.98,0.13,0.20,0.10,0.90
31.0,1.05,0.11,0.09,0.11,0.89
31.0,1.07,0.15,0.13,0.07,0.93
31.0,1.08,0.13,0.13,0.07,0.93
31.0,1.08,0.24,0.03,0.13,0.87
31.0,1.11,0.14,0.00,0.35,0.65
31.0,1.11,0.17,0.00,0.12,0.88
31.0,1.24,0.28,0.00,0.42,0.58
31.0,1.27,0.29,0.00,0.46,0.54
31.0,1.33,0.27,0.00,0.20,0.80
31.0,1.40,0.37,0.00,0.15,0.85
31.0,1.45,0.16,0.12,0.32,0.68
31.0,1.45,0.34,0.00,0.20,0.80
31.0,1.50,0.06,0.03,0.28,0.72
31.0,1.52,0.28,0.00,0.17,0.83
31.0,1.56,0.36,0.00,0.21,0.79
31.0,1.57,0.25,0.07,0.66,0.34
31.0,1.58,0.20,0.00,0.13,0.87
31.0,1.58,0.43,0.00,0.36,0.64
31.0,1.59,0.33,0.00,0.22,0.78
31.0,1.60,0.17,0.00,0.12,0.88
31.0,1.60,0.35,0.00,0.37,0.63
31.0,1.61,0.33,0.03,0.22,0.78
31.0,1.63,0.17,0.00,0.13,0.87
31.0,1.67,0.23,0.25,0.25,0.75
31.0,1.70,0.41,0.08,0.21,0.79
31.0,1.72,0.33,0.00,0.09,0.91
31.0,1.72,0.40,0.08,0.20,0.80
31.0,1.73,0.05,0.03,0.24,0.76
31.0,1.74,0.31,0.00,0.21,0.79
31.0,1.79,0.28,0.00,0.13,0.87
31.0,1.81,0.25,0.10,0.37,0.63
31.0,1.85,0.34,0.00,0.22,0.78
31.0,1.88,0.06,0.04,0.37,0.63
31.0,1.89,0.19,0.00,0.31,0.69
31.0,1.98,0.16,0.00,0.22,0.78
31.0,1.98,0.42,0.10,0.18,0.82
31.0,13.45,1.80,0.00,0.53,0.47
31.0,2.00,0.22,0.00,0.00,1.00
31.0,2.00,0.25,0.00,0.00,1.00
31.0,2.00,0.25,0.00,0.25,0.75
31.0,2.00,0.44,0.00,0.27,0.73
31.0,2.01,0.25,0.00,0.00,1.00
31.0,2.01,0.33,0.00,0.23,0.77
31.0,2.01,0.40,0.00,0.01,0.99
31.0,2.01,0.51,0.00,0.25,0.75
31.0,2.02,0.27,0.01,0.28,0.72
31.0,2.06,0.11,0.08,0.82,0.18
31.0,2.08,0.21,0.00,0.19,0.81
31.0,2.13,0.22,0.13,0.17,0.83
31.0,2.13,0.42,0.20,0.15,0.85
31.0,2.14,0.19,0.07,0.18,0.82
31.0,2.14,0.23,0.14,0.17,0.83
31.0,2.15,0.24,0.00,0.18,0.82
31.0,2.16,0.25,0.00,0.33,0.67
31.0,2.16,0.26,0.00,0.23,0.77
31.0,2.17,0.25,0.00,0.20,0.80
31.0,2.17,0.40,0.00,0.10,0.90
31.0,2.19,0.25,0.00,0.30,0.70
31.0,2.19,0.26,0.00,0.33,0.67
31.0,2.19,0.43,0.00,0.28,0.72
31.0,2.19,0.44,0.11,0.36,0.64
31.0,2.20,0.31,0.12,0.25,0.75
31.0,2.21,0.23,0.00,0.32,0.68
31.0,2.21,0.43,0.00,0.09,0.91
31.0,2.24,0.37,0.00,0.00,1.00
31.0,2.24,0.49,0.11,0.29,0.71
31.0,2.26,0.23,0.00,0.23,0.77
31.0,2.26,0.27,0.00,0.22,0.78
31.0,2.26,0.46,0.13,0.37,0.63
31.0,2.27,0.46,0.00,0.35,0.65
31.0,2.29,0.29,0.00,0.20,0.80
31.0,2.31,0.47,0.14,0.37,0.63
31.0,2.33,0.57,0.00,0.26,0.74
31.0,2.36,0.27,0.00,0.24,0.76
31.0,2.37,0.44,0.00,0.32,0.68
31.0,2.39,0.47,0.00,0.53,0.47
31.0,2.40,0.20,0.17,0.16,0.84
31.0,2.44,0.37,0.17,0.11,0.89
31.0,2.44,0.37,0.21,0.24,0.76
31.0,2.45,0.22,0.00,0.19,0.81
31.0,2.46,0.46,0.10,0.35,0.65
31.0,2.48,0.27,0.19,0.18,0.82
31.0,2.48,0.51,0.00,0.52,0.48
31.0,2.49,0.35,0.00,0.00,1.00
31.0,2.50,0.21,0.24,0.26,0.74
31.0,2.50,0.32,0.00,0.10,0.90
31.0,2.50,0.40,0.00,0.10,0.90
31.0,2.50,0.45,0.00,0.30,0.70
31.0,2.50,0.47,0.00,0.11,0.89
31.0,2.51,0.25,0.00,0.20,0.80
31.0,2.51,0.37,0.00,0.10,0.90
31.0,2.52,0.25,0.00,0.17,0.84
31.0,2.52,0.28,0.00,0.21,0.79
31.0,2.53,0.51,0.12,0.24,0.76
31.0,2.54,0.27,0.00,0.18,0.82
31.0,2.55,0.14,0.14,0.36,0.64
31.0,2.55,0.62,0.17,0.26,0.74
31.0,2.56,0.28,0.00,0.21,0.79
31.0,2.56,0.31,0.00,0.15,0.85
31.0,2.57,0.28,0.00,0.19,0.81
31.0,2.57,0.63,0.00,0.26,0.74
31.0,2.58,0.30,0.04,0.42,0.58
31.0,2.58,0.55,0.14,0.23,0.77
31.0,2.60,0.24,0.00,0.18,0.82
31.0,2.60,0.28,0.24,0.26,0.74
31.0,2.60,0.33,0.00,0.24,0.76
31.0,2.63,0.28,0.00,0.23,0.77
31.0,2.64,0.28,0.00,0.24,0.76
31.0,2.64,0.30,0.14,0.23,0.77
31.0,2.64,0.64,0.15,0.20,0.80
31.0,2.66,0.29,0.21,0.24,0.76
31.0,2.66,0.50,0.00,0.19,0.81
31.0,2.67,0.30,0.07,0.21,0.79
31.0,2.67,0.54,0.00,0.51,0.49
31.0,2.67,0.63,0.15,0.21,0.79
31.0,2.68,0.53,0.19,0.24,0.76
31.0,2.69,0.48,0.04,0.46,0.54
31.0,2.70,0.22,0.21,0.25,0.75
31.0,2.70,0.44,0.00,0.26,0.74
31.0,2.71,0.31,0.00,0.21,0.79
31.0,2.71,0.58,0.15,0.23,0.77
31.0,2.72,0.28,0.00,0.13,0.87
31.0,2.72,0.33,0.33,0.30,0.70
31.0,2.72,0.57,0.15,0.23,0.77
31.0,2.74,0.32,0.00,0.22,0.78
31.0,2.75,0.40,0.16,0.22,0.78
31.0,2.75,0.45,0.06,0.44,0.56
31.0,2.76,0.37,0.15,0.42,0.58
31.0,2.76,0.44,0.00,0.28,0.72
31.0,2.76,0.62,0.15,0.22,0.78
31.0,2.78,0.27,0.21,0.21,0.79
31.0,2.78,0.32,0.10,0.14,0.86
31.0,2.79,0.36,0.00,0.36,0.64
31.0,2.81,0.23,0.34,0.24,0.76
31.0,2.81,0.36,0.00,0.36,0.64
31.0,2.82,0.35,0.16,0.26,0.74
31.0,2.85,0.37,0.00,0.23,0.77
31.0,2.86,0.35,0.16,0.26,0.74
31.0,2.87,0.32,0.00,0.29,0.71
31.0,2.88,0.38,0.00,0.26,0.74
31.0,2.89,0.20,0.26,0.22,0.78
31.0,2.89,0.30,0.14,0.43,0.57
31.0,2.89,0.35,0.21,0.44,0.56
31.0,2.90,0.20,0.26,0.22,0.78
31.0,2.90,0.41,0.11,0.22,0.78
31.0,2.91,0.25,0.09,0.17,0.83
31.0,2.91,0.34,0.12,0.34,0.66
31.0,2.92,0.34,0.16,0.21,0.79
31.0,2.93,0.62,0.00,0.49,0.51
31.0,2.94,0.38,0.05,0.25,0.75
31.0,2.94,0.45,0.18,0.17,0.83
31.0,2.95,0.70,0.00,0.30,0.70
31.0,2.96,0.38,0.23,0.25,0.75
31.0,2.97,0.28,0.00,0.59,0.41
31.0,2.97,0.29,0.26,0.23,0.77
31.0,2.97,0.36,0.14,0.31,0.69
31.0,2.99,0.28,0.11,0.35,0.65
31.0,2.99,0.29,0.00,0.59,0.41
31.0,2.99,0.39,0.21,0.25,0.75
31.0,2.99,0.55,0.16,0.25,0.75
31.0,2.99,0.70,0.00,0.27,0.73
31.0,3.00,0.28,0.00,0.29,0.71
31.0,3.00,0.40,0.00,0.10,0.90
31.0,3.00,0.43,0.23,0.10,0.90
31.0,3.00,0.50,0.00,0.30,0.70
31.0,3.00,0.55,0.00,0.20,0.80
31.0,3.01,0.35,0.17,0.20,0.80
31.0,3.01,0.38,0.18,0.19,0.81
31.0,3.01,0.45,0.00,0.20,0.80
31.0,3.01,0.47,0.00,0.20,0.80
31.0,3.02,0.35,0.17,0.21,0.79
31.0,3.03,0.30,0.12,0.25,0.75
31.0,3.03,0.34,0.00,0.23,0.77
31.0,3.03,0.36,0.00,0.52,0.48
31.0,3.03,0.43,0.00,0.22,0.78
31.0,3.04,0.58,0.00,0.49,0.51
31.0,3.05,0.42,0.05,0.22,0.78
31.0,3.06,0.50,0.56,0.44,0.56
31.0,3.07,0.31,0.17,0.21,0.79
31.0,3.07,0.40,0.11,0.19,0.81
31.0,3.08,0.28,0.11,0.31,0.69
31.0,3.08,0.38,0.25,0.41,0.59
31.0,3.08,0.48,0.29,0.27,0.73
31.0,3.09,0.36,0.00,0.30,0.70
31.0,3.09,0.37,0.29,0.23,0.77
31.0,3.09,0.64,0.16,0.15,0.85
31.0,3.10,0.29,0.00,0.45,0.55
31.0,3.10,0.58,0.00,0.24,0.76
31.0,3.11,0.61,0.00,0.55,0.45
31.0,3.11,0.65,0.00,0.49,0.51
31.0,3.12,0.32,0.17,0.22,0.78
31.0,3.13,0.53,0.00,0.18,0.82
31.0,3.14,0.37,0.16,0.29,0.71
31.0,3.14,0.57,0.00,0.30,0.70
31.0,3.15,0.30,0.00,0.55,0.45
31.0,3.15,0.30,0.16,0.25,0.75
31.0,3.15,0.40,0.42,0.31,0.69
31.0,3.16,0.39,0.00,0.30,0.70
31.0,3.16,0.47,0.00,0.31,0.69
31.0,3.16,0.65,0.00,0.15,0.85
31.0,3.17,0.31,0.00,0.23,0.77
31.0,3.17,0.39,0.00,0.22,0.78
31.0,3.17,0.47,0.10,0.38,0.62
31.0,3.18,0.31,0.26,0.19,0.81
31.0,3.18,0.34,0.00,0.33,0.67
31.0,3.19,0.45,0.00,0.61,0.39
31.0,3.20,0.29,0.77,0.14,0.86
31.0,3.20,0.40,0.13,0.35,0.65
31.0,3.21,0.31,0.21,0.23,0.77
31.0,3.22,0.33,0.00,0.23,0.77
31.0,3.22,0.44,0.17,0.42,0.58
31.0,3.22,0.62,0.00,0.62,0.38
31.0,3.23,0.44,0.00,0.33,0.67
31.0,3.24,0.34,0.21,0.21,0.79
31.0,3.24,0.34,0.25,0.21,0.79
31.0,3.25,0.44,0.22,0.30,0.70
31.0,3.27,0.31,0.21,0.22,0.78
31.0,3.27,0.55,0.00,0.28,0.72
31.0,3.28,0.31,0.16,0.23,0.77
31.0,3.28,0.34,0.22,0.22,0.78
31.0,3.29,0.58,0.00,0.24,0.76
31.0,3.30,0.26,0.00,0.15,0.85
31.0,3.30,0.35,0.22,0.21,0.79
31.0,3.30,0.54,0.47,0.26,0.74
31.0,3.31,0.32,0.00,0.32,0.68
31.0,3.32,0.32,0.06,0.23,0.77
31.0,3.32,0.60,0.00,0.30,0.70
31.0,3.33,0.35,0.05,0.46,0.54
31.0,3.34,0.34,0.21,0.21,0.79
31.0,3.36,0.26,0.10,0.41,0.59
31.0,3.39,0.26,0.17,0.39,0.61
31.0,3.41,0.55,0.00,0.28,0.72
31.0,3.42,0.87,0.00,0.95,0.05
31.0,3.43,0.36,0.21,0.22,0.78
31.0,3.43,0.49,0.00,0.31,0.69
31.0,3.44,0.30,0.10,0.29,0.71
31.0,3.47,0.43,0.17,0.30,0.70
31.0,3.48,0.37,0.00,0.31,0.69
31.0,3.48,0.43,0.17,0.30,0.70
31.0,3.49,0.41,0.00,0.50,0.50
31.0,3.50,0.33,0.18,0.22,0.78
31.0,3.50,0.43,0.19,0.30,0.70
31.0,3.50,0.55,0.00,0.30,0.70
31.0,3.50,0.60,0.00,0.40,0.60
31.0,3.51,0.33,0.00,0.23,0.77
31.0,3.51,0.66,0.00,0.60,0.40
31.0,3.54,0.49,0.06,0.25,0.75
31.0,3.54,0.52,0.72,0.52,0.48
31.0,3.54,0.54,0.87,0.42,0.58
31.0,3.56,0.43,0.14,0.30,0.70
31.0,3.56,0.55,0.00,0.40,0.60
31.0,3.60,0.38,0.12,0.34,0.66
31.0,3.61,0.54,0.00,0.32,0.68
31.0,3.61,0.59,0.00,0.37,0.63
31.0,3.62,0.35,0.00,0.14,0.86
31.0,3.63,0.34,0.25,0.21,0.79
31.0,3.63,0.41,0.10,0.25,0.75
31.0,3.65,0.43,0.11,0.31,0.69
31.0,3.68,0.51,0.00,0.33,0.67
31.0,3.69,0.50,0.00,0.46,0.54
31.0,3.70,0.75,0.00,0.67,0.33
31.0,3.72,0.35,0.22,0.21,0.79
31.0,3.72,0.35,0.27,0.23,0.77
31.0,3.72,0.40,0.00,0.19,0.81
31.0,3.72,0.52,0.07,0.18,0.82
31.0,3.73,0.52,0.44,0.48,0.52
31.0,3.74,0.71,0.02,0.67,0.33
31.0,3.75,0.42,0.00,0.28,0.72
31.0,3.76,0.43,0.00,0.18,0.82
31.0,3.79,0.83,0.00,0.57,0.43
31.0,3.81,1.01,0.00,0.97,0.03
31.0,3.84,0.36,0.00,0.16,0.84
31.0,3.85,0.55,0.43,0.49,0.51
31.0,3.89,0.61,0.77,0.30,0.70
31.0,3.90,0.49,0.16,0.30,0.70
31.0,3.92,0.40,0.00,0.23,0.77
31.0,3.97,0.42,0.00,0.18,0.82
31.0,3.98,0.44,0.03,0.32,0.68
31.0,34.23,8.55,0.00,0.56,0.44
31.0,35.92,15.66,0.00,0.47,0.53
31.0,4.00,0.60,0.00,0.40,0.60
31.0,4.01,0.62,0.00,0.40,0.60
31.0,4.01,0.64,0.33,0.52,0.48
31.0,4.03,0.53,0.35,0.20,0.80
31.0,4.05,0.36,0.00,0.36,0.64
31.0,4.05,0.37,0.15,0.36,0.64
31.0,4.06,0.70,0.00,0.50,0.50
31.0,4.11,0.88,0.00,0.75,0.25
31.0,4.12,0.58,0.42,0.49,0.51
31.0,4.12,1.21,0.15,0.22,0.78
31.0,4.17,0.45,0.00,0.32,0.68
31.0,4.18,0.32,0.06,0.43,0.57
31.0,4.19,0.85,0.00,0.65,0.35
31.0,4.28,0.48,0.34,0.27,0.73
31.0,4.29,0.63,0.07,0.51,0.49
31.0,4.31,0.40,0.34,0.31,0.69
31.0,4.31,0.58,0.42,0.49,0.51
31.0,4.35,0.50,0.00,0.15,0.85
31.0,4.40,0.46,0.21,0.24,0.76
31.0,4.41,0.50,0.10,0.39,0.61
31.0,4.42,0.53,0.35,0.16,0.84
31.0,4.45,0.53,0.34,0.16,0.84
31.0,4.46,0.44,0.22,0.32,0.68
31.0,4.48,0.49,0.79,0.18,0.82
31.0,4.49,0.56,0.00,0.24,0.76
31.0,4.49,0.65,0.00,0.40,0.60
31.0,4.50,0.60,0.00,0.50,0.50
31.0,4.50,0.70,0.00,0.60,0.40
31.0,4.51,0.70,0.00,0.50,0.50
31.0,4.54,0.52,0.35,0.30,0.70
31.0,4.67,0.42,0.35,0.33,0.67
31.0,4.77,0.54,0.35,0.20,0.80
31.0,4.99,0.80,0.00,0.60,0.40
31.0,46.93,19.35,0.00,0.48,0.52
31.0,5.00,0.46,0.00,0.31,0.69
31.0,5.00,0.70,0.00,0.60,0.40
31.0,5.01,0.70,0.00,0.50,0.50
31.0,5.01,0.75,0.00,0.60,0.40
31.0,5.01,0.80,0.00,0.70,0.30
31.0,5.08,0.48,0.00,0.34,0.66
31.0,5.33,0.74,0.00,1.00,0.00
31.0,5.99,0.80,0.00,0.60,0.40
31.0,6.00,0.90,0.00,0.80,0.20
31.0,6.00,0.90,0.00,0.81,0.19
31.0,6.01,0.70,0.00,0.59,0.41
31.0,6.01,0.90,0.00,0.70,0.30
31.0,6.01,0.90,0.00,0.80,0.20
31.0,6.97,0.90,0.00,0.90,0.10
31.0,6.99,0.90,0.00,0.90,0.10
31.0,7.01,1.00,0.00,1.00,0.00
31.5,0.69,0.02,0.06,0.08,0.92
31.5,0.82,0.18,0.06,0.14,0.86
31.5,1.22,0.27,0.00,0.33,0.67
31.5,1.32,0.23,0.05,0.40,0.60
31.5,1.54,0.17,0.00,0.12,0.88
31.5,1.66,0.34,0.03,0.35,0.65
31.5,1.67,0.23,0.12,0.45,0.55
31.5,1.80,0.16,0.00,0.12,0.88
31.5,1.84,0.07,0.04,0.36,0.64
31.5,1.85,0.30,0.00,0.36,0.64
31.5,1.88,0.16,0.00,0.42,0.58
31.5,1.92,0.11,0.03,0.25,0.75
31.5,1.93,0.35,0.00,0.11,0.89
31.5,1.94,0.31,0.00,0.10,0.90
31.5,1.98,0.24,0.00,0.07,0.93
31.5,2.09,0.25,0.00,0.33,0.67
31.5,2.15,0.44,0.20,0.21,0.79
31.5,2.16,0.41,0.13,0.52,0.48
31.5,2.18,0.22,0.00,0.21,0.79
31.5,2.32,0.36,0.01,0.20,0.80
31.5,2.32,0.47,0.00,0.41,0.59
31.5,2.36,0.15,0.00,0.14,0.86
31.5,2.37,0.49,0.00,0.27,0.73
31.5,2.42,0.16,0.08,0.50,0.50
31.5,2.42,0.28,0.00,0.24,0.76
31.5,2.43,0.19,0.25,0.11,0.89
31.5,2.45,0.33,0.00,0.15,0.85
31.5,2.49,0.30,0.00,0.16,0.84
31.5,2.51,0.26,0.00,0.21,0.79
31.5,2.54,0.39,0.01,0.21,0.79
31.5,2.54,0.55,0.00,0.36,0.64
31.5,2.56,0.31,0.10,0.13,0.87
31.5,2.57,0.30,0.00,0.15,0.85
31.5,2.62,0.30,0.00,0.14,0.86
31.5,2.64,0.26,0.00,0.18,0.82
31.5,2.64,0.37,0.23,0.33,0.67
31.5,2.68,0.35,0.00,0.24,0.76
31.5,2.74,0.37,0.00,0.12,0.88
31.5,2.78,0.31,0.19,0.20,0.80
31.5,2.79,0.33,0.00,0.36,0.64
31.5,2.81,0.24,0.20,0.23,0.77
31.5,2.83,0.58,0.00,0.32,0.68
31.5,2.87,0.29,0.20,0.28,0.72
31.5,2.90,0.40,0.00,0.33,0.67
31.5,2.95,0.38,0.36,0.29,0.71
31.5,3.00,0.46,0.00,0.24,0.76
31.5,3.00,0.53,0.00,0.34,0.66
31.5,3.12,0.39,0.00,0.17,0.83
31.5,3.31,0.45,0.07,0.22,0.78
31.5,3.34,0.61,0.00,0.38,0.62
31.5,3.38,0.41,0.08,0.17,0.83
31.5,3.39,0.45,0.28,0.30,0.70
31.5,3.39,0.49,0.00,0.33,0.67
31.5,3.48,0.71,0.00,0.57,0.43
31.5,3.48,0.85,0.00,0.95,0.05
31.5,3.55,0.51,0.13,0.20,0.80
31.5,3.78,0.42,0.26,0.28,0.72
31.5,3.78,0.50,0.16,0.28,0.72
31.5,3.81,0.38,0.00,0.28,0.72
31.5,3.90,0.28,0.41,0.33,0.67
31.5,3.92,0.64,0.04,0.51,0.49
31.5,3.98,0.38,0.00,0.14,0.86
31.5,4.00,0.41,0.12,0.26,0.74
31.5,4.08,0.42,0.59,0.33,0.67
31.5,4.23,0.23,0.00,1.00,0.00
31.5,4.34,0.48,0.00,0.20,0.80
31.5,4.41,0.44,0.02,0.42,0.58
31.5,4.64,0.66,0.00,0.38,0.62
31.5,6.08,1.45,0.00,0.95,0.05
31.5,6.19,1.49,0.00,0.96,0.04
32.0,0.48,0.16,0.00,0.06,0.94
32.0,0.57,0.08,0.00,0.09,0.91
32.0,0.60,0.14,0.00,0.12,0.88
32.0,0.74,0.11,0.42,0.31,0.69
32.0,0.77,0.15,0.26,0.47,0.53
32.0,0.84,0.12,0.00,0.34,0.66
32.0,1.11,0.18,0.00,0.14,0.86
32.0,1.14,0.16,0.06,0.28,0.72
32.0,1.18,0.13,0.07,0.38,0.62
32.0,1.20,0.10,0.00,0.08,0.92
32.0,1.41,0.14,0.00,0.20,0.80
32.0,1.45,0.33,0.00,0.28,0.72
32.0,1.47,0.45,0.00,0.14,0.86
32.0,1.50,0.31,0.02,0.33,0.67
32.0,1.55,0.22,0.00,0.07,0.93
32.0,1.55,0.32,0.02,0.31,0.69
32.0,1.55,0.34,0.00,0.25,0.75
32.0,1.57,0.16,0.00,0.12,0.88
32.0,1.60,0.16,0.00,0.10,0.90
32.0,1.60,0.37,0.00,0.09,0.91
32.0,1.61,0.15,0.00,0.11,0.89
32.0,1.61,0.32,0.00,0.15,0.85
32.0,1.61,0.33,0.00,0.17,0.83
32.0,1.63,0.32,0.00,0.16,0.84
32.0,1.65,0.10,0.30,0.08,0.92
32.0,1.68,0.34,0.02,0.33,0.67
32.0,1.70,0.31,0.00,0.24,0.76
32.0,1.71,0.07,0.07,0.32,0.68
32.0,1.72,0.22,0.00,0.21,0.79
32.0,1.72,0.32,0.07,0.16,0.84
32.0,1.75,0.07,0.05,0.33,0.67
32.0,1.76,0.35,0.00,0.17,0.83
32.0,1.77,0.10,0.09,0.08,0.92
32.0,1.78,0.08,0.04,0.28,0.72
32.0,1.81,0.10,0.09,0.09,0.91
32.0,1.83,0.27,0.00,0.24,0.76
32.0,1.89,0.27,0.00,0.12,0.88
32.0,1.90,0.50,0.00,0.28,0.72
32.0,1.91,0.21,0.32,0.24,0.76
32.0,1.91,0.57,0.00,0.29,0.71
32.0,1.93,0.14,0.00,0.33,0.67
32.0,1.93,0.25,0.00,0.21,0.79
32.0,1.95,0.38,0.00,0.29,0.71
32.0,1.96,0.14,0.00,0.34,0.66
32.0,1.96,0.58,1.87,0.97,0.03
32.0,1.97,0.14,0.00,0.33,0.67
32.0,1.99,0.20,0.15,0.19,0.81
32.0,13.42,1.78,0.00,0.53,0.47
32.0,13.45,1.78,0.00,0.53,0.47
32.0,14.30,2.28,0.00,0.53,0.47
32.0,15.22,2.79,0.00,0.53,0.47
32.0,2.00,0.29,0.00,0.19,0.81
32.0,2.00,0.39,0.00,0.02,0.98
32.0,2.01,0.14,0.00,0.32,0.68
32.0,2.01,0.38,0.08,0.42,0.58
32.0,2.03,0.52,0.00,0.25,0.75
32.0,2.04,0.24,0.07,0.44,0.56
32.0,2.04,0.33,0.00,0.22,0.78
32.0,2.05,0.14,0.00,0.32,0.68
32.0,2.05,0.27,0.00,0.21,0.79
32.0,2.05,0.41,0.00,0.25,0.75
32.0,2.05,0.49,0.00,0.26,0.74
32.0,2.06,0.14,0.00,0.33,0.67
32.0,2.06,0.19,0.00,0.16,0.84
32.0,2.06,0.21,0.00,0.18,0.82
32.0,2.07,0.54,0.00,0.70,0.30
32.0,2.08,0.45,0.00,0.23,0.77
32.0,2.11,0.35,0.30,0.22,0.78
32.0,2.13,0.35,0.08,0.16,0.84
32.0,2.13,0.36,0.00,0.30,0.70
32.0,2.15,0.41,0.13,0.51,0.49
32.0,2.17,0.48,0.00,0.77,0.23
32.0,2.19,0.26,0.16,0.17,0.83
32.0,2.19,0.29,0.12,0.26,0.74
32.0,2.19,0.60,0.00,0.30,0.70
32.0,2.21,0.50,0.14,0.20,0.80
32.0,2.23,0.42,0.00,0.35,0.65
32.0,2.23,0.49,0.00,0.29,0.71
32.0,2.24,0.43,0.05,0.32,0.68
32.0,2.24,0.47,0.00,0.47,0.53
32.0,2.25,0.23,0.16,0.18,0.82
32.0,2.25,0.49,0.00,0.29,0.71
32.0,2.26,0.18,0.15,0.17,0.83
32.0,2.27,0.30,0.00,0.41,0.59
32.0,2.29,0.17,0.31,0.36,0.64
32.0,2.29,0.41,0.00,0.27,0.73
32.0,2.31,0.43,0.00,0.52,0.48
32.0,2.32,0.25,0.00,0.21,0.79
32.0,2.32,0.50,0.00,0.30,0.70
32.0,2.33,0.13,0.06,0.51,0.49
32.0,2.33,0.26,0.31,0.27,0.73
32.0,2.34,0.30,0.20,0.27,0.73
32.0,2.35,0.51,0.00,0.30,0.70
32.0,2.35,0.57,0.14,0.31,0.69
32.0,2.36,0.53,0.00,0.32,0.68
32.0,2.37,0.39,0.00,0.33,0.67
32.0,2.38,0.29,0.00,0.16,0.84
32.0,2.39,0.33,0.23,0.30,0.70
32.0,2.39,0.52,0.00,0.30,0.70
32.0,2.40,0.29,0.00,0.21,0.79
32.0,2.40,0.36,0.00,0.32,0.68
32.0,2.41,0.28,0.30,0.15,0.85
32.0,2.41,0.55,0.00,0.28,0.72
32.0,2.42,0.44,0.00,0.21,0.79
32.0,2.43,0.29,0.16,0.30,0.70
32.0,2.43,0.53,0.00,0.30,0.70
32.0,2.44,0.26,0.23,0.30,0.70
32.0,2.44,0.29,0.24,0.30,0.70
32.0,2.44,0.45,0.00,0.19,0.81
32.0,2.45,0.28,0.00,0.37,0.63
32.0,2.46,0.25,0.10,0.21,0.79
32.0,2.47,0.30,0.19,0.30,0.70
32.0,2.47,0.40,0.00,0.40,0.60
32.0,2.47,0.55,0.00,0.24,0.76
32.0,2.48,0.37,0.00,0.32,0.68
32.0,2.49,0.24,0.00,0.16,0.84
32.0,2.49,0.47,0.16,0.09,0.91
32.0,2.50,0.28,0.00,0.20,0.80
32.0,2.51,0.27,0.00,0.32,0.68
32.0,2.51,0.35,0.11,0.29,0.71
32.0,2.51,0.41,0.00,0.20,0.80
32.0,2.51,0.41,0.00,0.27,0.73
32.0,2.52,0.26,0.09,0.20,0.80
32.0,2.52,0.31,0.00,0.16,0.84
32.0,2.52,0.33,0.20,0.30,0.70
32.0,2.52,0.42,0.00,0.42,0.58
32.0,2.52,0.51,0.00,0.28,0.72
32.0,2.53,0.26,0.00,0.20,0.80
32.0,2.53,0.29,0.00,0.15,0.85
32.0,2.54,0.47,0.00,0.33,0.67
32.0,2.54,0.53,0.00,0.49,0.51
32.0,2.55,0.32,0.00,0.50,0.50
32.0,2.56,0.26,0.36,0.27,0.73
32.0,2.57,0.24,0.00,0.16,0.84
32.0,2.57,0.27,0.13,0.27,0.73
32.0,2.57,0.42,0.00,0.40,0.60
32.0,2.58,0.24,0.37,0.27,0.73
32.0,2.58,0.25,0.18,0.40,0.60
32.0,2.58,0.44,0.17,0.18,0.82
32.0,2.58,0.46,0.00,0.38,0.62
32.0,2.59,0.26,0.06,0.19,0.81
32.0,2.59,0.53,0.15,0.40,0.60
32.0,2.60,0.37,0.00,0.20,0.80
32.0,2.60,0.51,0.00,0.46,0.54
32.0,2.61,0.51,0.00,0.46,0.54
32.0,2.62,0.22,0.23,0.25,0.75
32.0,2.63,0.28,0.24,0.29,0.71
32.0,2.63,0.47,0.25,0.13,0.87
32.0,2.63,0.48,0.00,0.30,0.70
32.0,2.65,0.25,0.13,0.23,0.77
32.0,2.65,0.29,0.29,0.10,0.90
32.0,2.65,0.36,0.00,0.42,0.58
32.0,2.65,0.36,0.10,0.29,0.71
32.0,2.66,0.22,0.23,0.25,0.75
32.0,2.66,0.33,0.38,0.27,0.73
