"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","MgO","CaO","SrO","BaO","ZnO","P2O5","MnO2","Fe2O3","TiO2"
34,54,7,0,0,4,26,0,4,0,0,0,2,0
34,54,7,0,0,7,8,0,9,0,0,0,1,0
34,54,8,0,0,12,23,0,0,0,0,0,0,0
34,54,8,0,0,14,15,0,0,0,5,0,0,0
34,54,8,0,0,5,10,5,0,0,3,0,2,0
34,54,8,0,3,16,1,8,0,8,0,0,0,0
34,54,9,0,0,0,2,0,18,5,0,0,0,0
34,54,9,0,0,0,8,0,9,8,0,0,1,2
34,54,9,0,4,0,14,0,13,0,0,0,1,0
34,54,9,0,4,12,0,0,0,0,0,0,0,1
34,55,10,0,0,0,0,0,17,0,0,0,1,5
34,55,10,0,0,0,17,0,0,4,0,0,0,4
34,55,10,0,0,0,8,0,8,8,0,0,1,2
34,55,10,0,0,0,8,0,9,8,0,0,0,0
34,55,10,0,0,0,8,8,0,8,0,0,1,2
34,55,10,0,0,15,15,0,0,0,0,0,0,0
34,55,10,0,0,5,11,0,0,0,3,0,2,0
34,55,10,0,0,7,22,0,0,0,0,0,0,0
34,55,10,1,8,0,8,0,0,0,0,0,0,10
34,55,11,0,0,0,27,0,0,0,0,0,0,0
34,55,11,0,0,0,8,0,16,0,0,0,0,0
34,55,11,0,0,8,9,0,0,0,0,0,0,0
34,55,11,0,0,8,9,0,0,0,0,0,0,1
34,55,11,0,0,9,8,0,0,0,0,0,1,0
34,55,12,0,0,2,21,0,0,0,2,0,2,0
34,55,12,0,0,2,21,0,0,0,2,0,2,1
34,55,12,0,0,8,16,0,0,0,2,0,0,0
34,55,12,0,0,8,19,0,0,0,0,0,0,1
34,55,12,0,0,9,14,0,0,0,0,0,0,0
34,55,13,0,0,10,13,0,0,0,0,0,0,0
34,55,13,0,0,2,18,0,0,0,1,0,2,3
34,55,13,0,0,8,12,0,0,0,0,0,0,0
34,55,13,0,0,9,9,0,0,0,0,0,1,1
34,55,13,0,0,9,9,0,0,0,0,0,1,3
34,55,13,0,1,0,1,0,17,0,0,0,0,0
34,55,13,0,2,0,0,0,19,0,0,0,0,0
34,55,16,0,0,0,20,0,0,0,0,0,0,0
34,55,16,0,0,0,24,0,0,0,0,0,0,1
34,55,6,0,0,0,0,0,16,15,0,0,0,0
34,55,6,0,0,0,33,0,0,0,0,0,0,0
34,55,6,0,0,0,6,0,0,22,0,0,0,4
34,55,6,0,0,2,11,0,0,0,0,0,0,0
34,55,6,0,0,2,20,0,0,0,1,0,2,0
34,55,7,0,0,11,13,0,4,0,0,1,2,0
34,55,7,1,0,0,12,16,0,0,0,0,0,0
34,55,7,3,0,5,15,0,0,8,0,0,0,0
34,55,7,5,0,5,12,0,0,0,3,0,8,0
34,55,8,0,0,2,24,5,0,0,0,0,3,1
34,55,8,0,0,6,7,0,11,0,0,0,0,0
34,55,8,0,0,8,7,0,9,0,0,0,1,0
34,55,9,0,0,0,7,0,9,6,0,0,0,4
34,55,9,0,0,3,18,0,3,4,0,0,0,0
34,55,9,0,0,5,11,0,0,0,3,0,2,0
34,55,9,0,0,6,26,0,0,0,0,0,1,0
34,56,10,0,0,0,0,0,16,0,0,0,0,8
34,56,10,0,0,0,7,0,9,8,0,0,0,0
34,56,10,0,0,15,15,0,0,0,0,0,0,0
34,56,10,0,0,19,8,0,0,0,0,0,0,1
34,56,10,0,0,7,15,0,0,0,0,0,0,0
34,56,11,0,0,0,14,0,0,0,0,0,3,8
34,56,11,0,0,0,17,0,6,0,0,0,1,3
34,56,11,0,0,0,27,0,0,0,0,0,0,0
34,56,11,0,0,10,13,0,0,0,1,0,1,4
34,56,11,0,0,19,10,0,0,0,0,0,0,0
34,56,11,0,0,7,11,0,0,0,0,0,0,3
34,56,11,0,0,8,8,0,0,0,0,0,0,1
34,56,11,0,0,8,9,0,0,0,0,0,0,1
34,56,11,0,2,0,1,0,17,0,0,0,0,0
34,56,11,8,0,0,15,0,0,0,0,0,0,0
34,56,12,0,0,2,20,0,0,0,2,0,2,1
34,56,12,0,0,2,21,0,0,0,2,0,0,0
34,56,12,0,0,5,21,0,0,0,0,0,2,0
34,56,12,0,0,7,11,0,0,0,0,0,1,0
34,56,12,0,0,8,11,0,0,0,0,0,0,0
34,56,12,0,0,9,9,0,0,0,0,0,0,0
34,56,13,0,0,6,16,0,0,0,1,0,0,0
34,56,14,0,0,0,12,0,3,7,0,0,0,0
34,56,14,0,0,2,17,0,0,0,1,0,2,3
34,56,14,0,0,8,12,0,0,0,0,0,0,4
34,56,14,0,0,8,13,0,0,0,0,0,0,0
34,56,14,0,0,8,8,0,0,0,0,3,0,3
34,56,14,0,4,12,13,0,0,0,0,0,0,0
34,56,14,0,4,8,12,0,0,0,0,0,0,0
34,56,15,0,3,8,12,0,0,0,0,0,0,0
34,56,5,2,1,3,6,0,0,11,0,0,0,4
34,56,6,0,0,4,27,0,4,0,0,0,0,0
34,56,6,1,16,7,6,0,0,0,0,0,1,3
34,56,7,0,0,6,7,0,11,0,0,0,1,0
34,56,7,0,2,7,13,0,0,0,2,0,3,1
34,56,7,1,0,0,12,16,0,0,0,0,0,0
34,56,8,0,0,6,11,0,0,0,3,0,2,1
34,56,8,0,0,6,11,0,0,0,3,0,3,1
34,56,8,0,0,6,7,0,11,0,0,0,0,0
34,56,8,0,0,6,7,0,11,0,0,0,2,0
34,56,8,0,0,7,7,0,13,0,0,0,3,0
34,56,8,0,0,7,7,0,8,0,0,0,1,0
34,56,9,0,0,0,0,0,21,0,0,0,0,4
34,56,9,0,0,0,7,0,10,0,0,0,0,9
34,56,9,0,0,0,8,0,9,5,0,0,0,4
34,56,9,0,0,0,8,0,9,9,0,0,0,1
34,56,9,0,0,4,4,5,0,12,0,0,0,1
34,57,10,0,0,6,20,0,0,0,0,0,1,0
34,57,10,0,4,8,4,0,0,0,0,0,0,0
34,57,10,4,4,1,4,0,0,2,0,0,0,4
34,57,11,0,0,0,1,0,16,0,0,0,0,5
34,57,11,0,0,0,1,0,17,0,0,0,2,4
34,57,11,0,0,0,1,17,0,0,0,0,2,4
34,57,11,0,0,0,17,0,6,0,0,0,0,2
34,57,11,0,0,2,22,0,0,5,0,0,0,0
34,57,11,0,0,7,11,0,0,0,0,0,1,0
34,57,12,0,0,0,19,0,0,0,0,0,0,4
34,57,12,0,0,7,8,0,0,0,0,0,0,0
34,57,12,0,0,8,8,0,0,0,0,0,1,0
34,57,13,0,0,0,13,0,2,0,0,0,1,5
34,57,13,0,0,0,24,0,0,0,0,0,0,0
34,57,13,0,0,10,13,0,0,0,0,0,0,0
34,57,13,0,0,2,17,0,0,0,1,0,2,3
34,57,13,0,0,5,13,0,0,0,0,0,0,0
34,57,13,0,0,8,13,0,0,0,0,0,0,0
34,57,14,0,0,10,12,0,0,0,0,0,0,0
34,57,14,0,0,10,13,0,0,0,0,0,0,0
34,57,14,0,0,8,12,0,0,0,0,0,0,0
34,57,14,0,0,9,15,0,0,0,0,0,0,0
34,57,14,0,1,13,11,0,0,0,0,0,0,0
34,57,14,0,4,9,10,0,0,0,0,0,0,0
34,57,15,0,0,10,12,0,0,0,0,0,0,0
34,57,15,0,4,8,12,0,0,0,0,0,0,0
34,57,16,0,0,5,9,0,0,0,2,0,2,0
34,57,16,0,9,0,1,0,0,0,0,0,0,8
34,57,5,0,0,3,12,4,0,0,0,0,1,7
34,57,5,8,0,0,11,0,1,6,0,0,0,7
34,57,6,1,16,7,6,0,0,0,0,0,0,0
34,57,7,0,0,0,16,0,0,4,0,0,0,11
34,57,7,5,2,1,10,0,3,3,0,0,1,7
34,57,8,0,0,5,11,0,0,0,3,0,2,0
34,57,8,0,0,5,16,0,0,0,3,0,5,0
34,57,8,0,0,6,11,0,0,0,3,0,3,1
34,57,8,0,0,8,6,0,9,0,0,0,1,0
34,57,8,4,0,1,10,0,5,2,0,0,0,0
34,57,9,0,0,0,0,19,0,6,0,0,0,0
34,57,9,0,0,0,17,0,0,0,0,0,1,9
34,57,9,0,6,1,15,0,9,0,0,0,0,0
34,58,10,0,0,0,0,0,24,0,0,0,0,0
34,58,10,0,0,0,13,0,0,6,0,0,0,4
34,58,10,0,0,0,15,0,0,3,0,0,3,4
34,58,10,0,0,0,8,0,9,8,0,0,0,0
34,58,10,0,0,12,12,0,0,0,0,0,0,0
34,58,10,0,0,4,9,0,0,0,2,0,1,0
34,58,10,0,0,8,9,0,0,0,0,0,0,0
34,58,10,0,0,9,11,0,0,0,0,2,1,0
34,58,11,0,0,0,0,0,16,0,0,0,0,5
34,58,11,0,0,0,1,16,0,0,0,0,0,4
34,58,11,0,0,0,9,0,13,0,0,0,1,0
34,58,11,0,0,0,9,0,14,0,0,0,0,0
34,58,11,0,0,3,12,0,0,0,0,0,2,7
34,58,11,0,0,7,10,0,0,0,0,0,0,1
34,58,11,0,1,2,1,14,0,0,0,0,0,4
34,58,11,0,5,0,12,8,0,5,0,0,1,0
34,58,11,1,4,0,12,5,0,0,0,0,0,5
34,58,12,0,0,0,13,0,0,4,0,0,3,2
34,58,12,0,0,0,16,0,0,6,2,0,0,0
34,58,12,0,0,10,11,0,0,0,0,0,0,0
34,58,12,0,0,2,18,0,0,0,1,0,3,0
34,58,12,0,0,3,18,0,0,0,1,0,2,0
34,58,12,0,3,0,1,14,0,0,0,0,1,0
34,58,12,0,4,10,10,0,0,0,0,0,0,0
34,58,13,0,0,10,12,0,0,0,0,0,0,0
34,58,13,0,0,10,12,0,0,0,2,0,0,0
34,58,13,0,0,10,13,0,0,0,0,0,0,0
34,58,13,0,0,14,2,0,0,3,0,0,1,0
34,58,13,0,0,15,10,0,0,0,0,0,0,0
34,58,13,0,0,2,18,0,0,0,1,0,2,0
34,58,13,0,0,3,19,0,0,0,0,0,1,0
34,58,13,0,0,3,6,0,0,7,1,0,0,5
34,58,13,0,0,6,14,0,0,0,0,0,1,1
34,58,14,0,0,0,11,0,9,0,0,0,6,0
34,58,14,0,0,10,13,0,0,0,0,0,0,0
34,58,14,0,0,7,10,0,0,0,0,3,0,0
34,58,14,0,0,8,12,0,0,0,0,0,0,0
34,58,14,0,0,9,12,0,0,0,0,0,0,0
34,58,14,0,3,0,18,0,0,0,0,0,0,0
34,58,16,0,0,0,17,0,0,0,0,0,1,0
34,58,6,0,0,0,11,0,0,12,0,0,3,2
34,58,6,0,0,0,8,0,3,13,0,0,0,0
34,58,6,0,0,5,16,0,0,0,2,0,2,0
34,58,6,1,16,7,6,0,0,0,0,0,0,0
34,58,7,0,0,0,7,0,0,17,0,0,4,0
34,58,7,0,0,5,14,0,0,0,3,0,8,0
34,58,8,0,1,6,10,0,0,4,0,0,0,0
34,58,8,0,1,6,10,0,0,5,0,0,0,0
34,58,8,0,1,7,11,0,0,4,0,0,0,0
34,58,9,0,0,0,6,0,15,0,0,0,0,0
34,58,9,0,0,0,7,0,8,8,0,0,2,2
34,58,9,0,0,3,19,0,0,0,0,0,1,4
34,58,9,0,0,4,16,0,0,0,3,0,3,0
34,58,9,0,0,4,18,0,0,0,4,0,0,0
34,58,9,0,0,6,16,0,0,0,3,0,4,0
34,58,9,0,0,6,6,0,13,0,0,0,3,0
34,59,10,0,0,13,11,0,0,0,0,0,0,0
34,59,10,0,0,2,15,0,2,4,0,0,0,0
34,59,11,0,0,0,12,5,0,0,0,0,0,6
34,59,11,0,0,0,18,0,0,0,0,0,0,4
34,59,11,0,0,0,9,0,13,0,0,0,1,0
34,59,11,0,0,6,12,0,0,0,0,0,0,0
34,59,11,0,0,7,10,0,0,0,0,0,0,0
34,59,11,0,1,1,16,0,0,0,0,0,0,0
34,59,12,0,0,0,14,0,0,3,0,0,0,1
34,59,12,0,0,0,17,0,0,0,0,0,0,4
34,59,12,0,0,0,24,0,0,0,0,0,0,0
34,59,12,0,0,1,8,0,0,0,0,0,15,0
34,59,12,0,0,13,13,0,0,0,0,0,0,0
34,59,12,0,0,5,15,0,0,0,0,0,0,0
34,59,12,0,0,7,10,0,0,0,0,0,0,0
34,59,12,0,0,7,10,0,0,4,0,0,0,0
34,59,12,0,0,7,14,0,0,0,1,0,0,0
34,59,12,4,0,1,11,0,0,0,0,0,0,4
34,59,13,0,0,0,15,0,0,0,0,0,0,0
34,59,13,0,0,13,11,0,0,0,0,0,0,0
34,59,13,0,0,2,17,0,0,0,0,0,2,0
34,59,13,0,0,2,17,0,0,0,1,0,1,2
34,59,13,0,0,2,18,0,0,0,1,0,2,0
34,59,13,0,0,7,10,0,0,0,0,1,1,0
34,59,13,0,0,7,9,0,0,0,0,0,0,0
34,59,13,0,0,8,8,0,0,0,0,0,0,0
34,59,13,0,0,9,12,0,0,0,0,0,0,0
34,59,13,0,0,9,14,0,0,0,0,0,0,0
34,59,14,0,0,0,15,0,0,0,0,0,0,0
34,59,14,0,0,0,20,0,0,0,0,0,0,0
34,59,14,0,0,7,9,0,0,0,0,1,2,0
34,59,14,0,0,9,12,0,0,0,0,0,0,0
34,59,14,0,0,9,14,0,0,0,0,0,0,0
34,59,14,0,2,0,5,0,0,0,0,0,0,9
34,59,16,0,0,1,18,0,0,0,0,0,1,1
34,59,3,1,1,2,3,0,0,20,0,0,0,1
34,59,6,0,0,0,6,0,3,17,0,0,1,0
34,59,6,0,0,0,9,0,3,13,0,0,0,2
34,59,6,0,0,0,9,0,3,13,0,0,4,0
34,59,6,0,0,11,6,0,0,0,0,3,3,0
34,59,6,0,0,3,17,0,0,0,1,0,4,0
34,59,6,1,16,8,6,0,0,0,0,0,0,0
34,59,6,3,0,21,5,0,0,0,0,0,0,0
34,59,7,0,0,3,16,0,0,0,2,0,3,0
34,59,7,0,0,4,16,0,0,5,0,0,1,4
34,59,7,0,0,5,11,0,0,0,3,0,2,0
34,59,7,2,0,2,9,0,0,3,0,0,0,10
34,59,7,2,0,2,9,0,0,3,0,0,1,10
34,59,7,2,0,2,9,0,0,3,0,0,1,9
34,59,7,7,0,5,12,0,0,0,0,0,1,0
34,59,8,0,0,0,17,0,0,4,0,0,0,5
34,59,8,0,0,0,19,0,0,0,0,0,0,7
34,59,8,1,0,11,17,0,0,0,0,0,0,0
34,59,8,1,0,3,19,0,0,0,1,0,2,0
34,59,9,0,0,2,14,0,0,0,0,0,1,9
34,59,9,0,0,4,16,0,0,0,4,0,3,0
34,59,9,0,0,6,7,0,14,0,0,0,0,0
34,59,9,0,4,0,25,0,0,0,0,0,0,0
34,59,9,0,5,0,11,0,0,0,0,0,0,0
34,60,10,0,0,0,13,0,0,6,0,0,0,6
34,60,11,0,0,0,0,0,17,0,0,0,0,0
34,60,11,0,0,0,1,0,17,0,0,0,0,0
34,60,11,0,0,0,14,0,0,3,0,0,3,3
34,60,11,0,0,0,8,0,0,9,0,0,1,2
34,60,11,0,0,0,8,0,0,9,0,0,2,2
34,60,11,0,0,13,8,0,0,0,0,0,0,0
34,60,11,0,0,2,22,0,0,0,0,0,0,0
34,60,11,0,0,5,4,7,0,0,0,0,1,0
34,60,11,0,0,7,17,0,0,0,0,0,0,0
34,60,11,0,1,0,1,0,16,0,0,0,0,0
34,60,11,0,8,0,8,0,0,0,0,0,0,0
34,60,11,1,0,0,11,4,0,2,0,0,0,5
34,60,11,2,0,7,11,0,0,0,0,0,0,4
34,60,11,2,2,0,9,0,0,0,0,0,0,2
34,60,11,2,2,0,9,0,0,0,0,0,1,2
34,60,12,0,0,0,16,0,0,0,0,0,0,4
34,60,12,0,0,0,19,0,0,0,0,0,0,0
34,60,12,0,0,0,20,0,0,2,0,0,1,0
34,60,12,0,0,0,22,0,0,0,0,0,0,0
34,60,12,0,0,4,8,0,8,0,0,0,1,0
34,60,12,0,0,6,8,0,5,0,0,0,0,0
34,60,12,0,0,6,9,0,0,0,0,3,2,0
34,60,12,0,0,8,8,0,0,0,0,0,0,0
34,60,12,0,1,1,1,10,0,0,0,0,0,5
34,60,12,0,1,1,1,9,0,0,0,0,0,4
34,60,12,0,3,0,1,0,11,0,0,0,0,1
34,60,13,0,0,0,14,0,0,0,0,0,1,3
34,60,13,0,0,0,15,0,0,6,0,0,0,0
34,60,13,0,0,0,19,0,0,0,0,0,0,0
34,60,13,0,0,0,20,0,0,0,0,0,4,0
34,60,13,0,0,10,10,0,0,0,0,0,0,0
34,60,13,0,0,11,7,0,0,0,0,0,0,0
34,60,13,0,0,14,9,0,0,0,0,0,0,0
34,60,13,0,0,2,16,0,0,0,0,0,2,1
34,60,13,0,0,3,12,0,0,0,1,0,2,0
34,60,13,0,0,6,13,0,0,0,0,0,0,0
34,60,13,0,0,6,9,0,0,0,0,3,1,0
34,60,13,0,0,7,9,0,0,0,0,0,0,0
34,60,13,0,0,8,11,0,0,0,0,0,0,0
34,60,13,0,0,9,10,0,0,0,0,0,0,0
34,60,13,0,0,9,13,0,0,0,0,0,0,0
34,60,13,3,0,1,12,0,0,0,0,0,0,4
34,60,14,0,0,0,18,0,0,0,0,0,0,0
34,60,14,0,0,0,20,0,0,0,0,0,0,0
34,60,14,0,0,10,14,0,0,0,0,0,0,0
34,60,14,0,0,4,13,0,0,0,0,0,0,1
34,60,14,0,0,8,13,0,0,0,0,0,0,0
34,60,14,0,0,9,11,0,0,0,0,0,0,0
34,60,15,0,0,7,10,0,0,0,0,0,0,0
34,60,15,0,0,7,10,0,0,0,0,0,1,0
34,60,6,0,0,0,17,0,0,7,2,0,0,0
34,60,6,0,0,0,6,0,0,17,0,0,0,0
34,60,6,0,0,0,9,0,0,14,0,0,2,0
34,60,6,0,0,2,13,0,0,0,0,0,0,0
34,60,6,1,0,1,24,0,0,0,0,0,3,0
34,60,7,0,0,8,11,0,0,0,1,0,2,2
34,60,7,0,4,8,10,0,0,0,3,0,4,0
34,60,7,2,0,2,10,0,0,3,0,0,0,9
34,60,7,3,4,10,12,0,0,0,0,0,0,0
34,60,8,0,0,1,18,0,5,0,0,0,0,0
34,60,8,3,0,3,22,0,0,0,0,0,1,0
34,60,8,4,0,13,8,0,0,0,0,0,0,0
34,60,9,0,0,4,11,0,0,0,2,0,1,0
34,61,10,0,0,0,21,0,0,0,0,0,0,0
34,61,10,0,0,5,12,0,0,0,0,0,0,5
34,61,11,0,0,0,0,0,17,0,0,0,0,0
34,61,11,0,0,0,1,0,16,0,0,0,0,0
34,61,11,0,0,0,10,0,2,0,0,0,2,5
34,61,11,0,0,0,11,5,0,1,0,0,0,6
34,61,11,0,0,0,13,0,0,0,0,0,0,8
34,61,11,0,0,0,13,0,0,5,0,0,0,0
34,61,11,0,0,0,14,0,0,0,0,0,2,7
34,61,11,0,0,0,24,0,0,0,0,0,1,0
34,61,11,0,0,6,14,6,0,0,0,0,0,0
34,61,11,0,4,0,0,12,0,0,0,0,0,0
34,61,11,3,0,0,16,0,0,0,0,0,0,4
34,61,12,0,0,0,0,0,0,0,0,0,9,9
34,61,12,0,0,0,1,0,16,0,0,0,0,0
34,61,12,0,0,0,14,0,0,4,0,0,0,3
34,61,12,0,0,12,9,0,0,0,0,0,0,0
34,61,12,0,0,12,9,0,0,0,1,0,0,0
34,61,12,0,0,2,6,0,0,4,0,0,0,2
34,61,12,0,0,5,6,0,0,0,0,0,4,0
34,61,12,0,0,8,11,0,0,0,0,0,0,0
34,61,12,0,0,9,14,0,0,0,0,0,0,0
34,61,12,0,3,0,1,0,10,0,0,0,0,0
34,61,12,0,3,0,1,0,11,0,0,0,0,0
34,61,12,0,3,1,14,0,0,0,0,0,0,5
34,61,12,1,0,9,11,0,0,0,0,0,0,0
34,61,13,0,0,2,16,0,0,0,0,0,1,0
34,61,13,0,0,2,19,0,0,0,0,0,1,0
34,61,13,0,0,8,8,0,0,0,0,0,0,0
34,61,13,0,1,0,1,14,0,0,0,0,0,0
34,61,13,2,0,0,13,0,1,4,0,0,0,0
34,61,14,0,0,0,1,0,0,0,0,0,0,12
34,61,14,0,0,0,1,0,14,0,0,0,0,0
34,61,14,0,0,8,11,0,0,0,0,0,0,0
34,61,15,0,0,7,10,0,0,0,0,0,0,0
34,61,15,0,4,7,7,0,0,0,0,0,0,0
34,61,16,0,0,0,1,0,0,0,0,0,0,0
34,61,16,0,3,4,4,0,0,0,0,2,1,0
34,61,19,0,0,0,14,0,0,0,0,0,0,0
34,61,5,0,0,3,16,0,6,0,0,0,1,0
34,61,5,3,0,11,11,0,0,0,0,0,0,0
34,61,5,6,0,2,11,0,3,0,0,0,0,4
34,61,5,6,0,3,9,0,0,3,0,0,0,4
34,61,6,0,0,0,20,0,0,0,0,0,12,0
34,61,6,0,0,0,6,0,0,17,0,0,1,0
34,61,6,0,0,0,9,0,0,0,0,0,0,14
34,61,6,0,0,0,9,0,0,0,0,12,0,6
34,61,6,0,0,0,9,0,0,15,0,0,0,0
34,61,6,0,0,0,9,0,3,13,0,0,0,0
34,61,6,0,0,0,9,0,3,14,0,0,0,0
34,61,6,0,5,0,8,0,6,7,0,0,0,0
34,61,6,3,0,9,11,0,0,0,0,0,4,0
34,61,6,5,0,9,7,0,0,4,0,0,0,4
34,61,7,0,0,3,9,0,5,0,0,0,0,0
34,61,7,0,0,4,25,0,0,0,0,0,0,0
34,61,7,2,0,3,10,0,0,3,0,0,0,8
34,61,7,2,0,3,10,0,0,3,0,0,1,7
34,61,7,2,0,3,10,0,0,3,0,0,1,8
34,61,7,5,0,1,16,0,0,0,0,0,4,0
34,61,8,0,0,4,12,7,0,0,0,0,0,0
34,61,8,0,0,6,14,0,0,0,0,0,0,5
34,61,8,2,0,0,15,0,3,0,0,0,0,0
34,61,8,2,4,1,12,0,2,0,0,0,0,4
34,61,8,3,0,1,12,5,0,0,0,0,0,0
34,61,9,0,0,0,13,0,2,0,0,0,1,7
34,61,9,0,0,0,7,0,8,4,0,0,0,0
34,61,9,0,0,13,5,0,3,0,0,1,1,0
34,61,9,0,0,4,11,7,0,0,0,0,2,2
34,61,9,0,0,4,8,0,0,0,2,0,2,0
34,61,9,0,0,4,8,0,0,0,2,0,2,1
34,61,9,0,5,7,1,0,10,0,0,0,0,5
34,61,9,1,0,4,22,0,0,0,0,0,0,0
34,61,9,4,4,2,4,0,0,1,0,0,1,4
34,61,9,8,0,0,13,0,0,0,0,0,0,0
34,62,10,0,0,0,0,0,18,0,0,0,0,0
34,62,10,0,0,12,8,0,0,0,0,0,0,0
34,62,10,0,0,3,21,0,0,0,0,0,0,0
34,62,10,0,0,7,13,0,0,0,0,0,0,4
34,62,10,0,0,9,10,0,0,0,0,0,0,3
34,62,10,0,3,0,0,0,16,0,0,0,0,0
34,62,10,7,0,4,10,0,0,0,0,0,0,0
34,62,11,0,0,0,0,0,14,0,0,0,0,5
34,62,11,0,0,0,0,0,19,0,0,0,0,0
34,62,11,0,0,0,1,16,0,0,0,0,0,0
34,62,11,0,0,0,6,0,0,8,0,0,0,0
34,62,11,1,0,8,12,0,0,0,0,0,1,0
34,62,11,3,0,1,6,0,0,0,0,3,0,0
34,62,12,0,0,0,14,0,0,0,0,0,0,5
34,62,12,0,0,0,15,0,0,3,0,0,0,0
34,62,12,0,0,11,9,0,0,0,1,0,0,0
34,62,12,0,0,8,13,0,0,0,0,0,0,0
34,62,12,0,3,0,1,0,10,0,0,0,0,0
34,62,12,0,4,0,0,12,0,0,0,0,0,0
34,62,12,1,0,8,12,0,0,0,0,0,0,0
34,62,13,0,0,2,15,0,0,0,0,0,0,3
34,62,13,0,0,8,13,0,0,0,0,0,0,0
34,62,13,0,1,0,1,14,0,0,0,0,0,0
34,62,14,0,0,0,17,0,0,0,0,0,0,0
34,62,14,0,0,6,11,0,0,0,0,0,0,0
34,62,14,0,0,8,10,0,0,0,0,0,0,0
34,62,14,2,3,0,5,0,0,0,0,0,0,0
34,62,15,0,5,0,0,0,0,0,0,0,1,0
34,62,2,1,0,0,3,0,0,21,0,0,0,0
34,62,30,0,0,2,0,0,0,0,0,0,4,2
34,62,6,0,0,0,28,0,0,0,0,0,0,0
34,62,6,0,0,0,5,0,0,15,0,0,0,0
34,62,6,0,0,0,6,0,0,18,0,0,0,0
34,62,6,0,0,0,6,0,0,18,0,0,2,0
34,62,6,0,0,5,3,0,3,16,0,0,0,0
34,62,6,0,0,7,10,0,0,0,0,0,0,7
34,62,7,0,0,0,18,0,0,0,0,0,2,7
34,62,7,0,0,0,9,0,0,10,0,0,2,0
34,62,7,0,0,11,8,0,0,2,0,0,0,6
34,62,7,0,0,4,20,0,0,0,0,0,0,0
34,62,7,0,0,6,11,0,0,0,3,0,5,0
34,62,7,0,0,7,20,0,0,0,0,0,1,0
34,62,7,0,0,9,12,0,0,2,0,0,0,1
34,62,7,0,4,8,10,0,0,0,3,0,0,0
34,62,7,1,0,0,15,3,0,0,0,0,0,0
34,62,7,2,0,3,10,0,0,3,0,0,0,5
34,62,7,2,0,3,10,0,0,3,0,0,0,6
34,62,7,2,0,3,10,0,0,3,0,0,0,7
34,62,7,2,0,3,10,0,0,3,0,0,1,6
34,62,7,3,0,3,10,0,1,1,0,0,0,4
34,62,7,5,0,4,14,0,0,0,0,0,0,0
34,62,8,0,0,11,6,0,0,0,2,0,0,0
34,62,8,0,0,11,8,0,0,2,0,0,0,0
34,62,8,0,0,12,5,0,3,0,0,1,1,0
34,62,8,0,0,3,23,0,0,0,0,0,1,0
34,62,8,0,0,5,14,0,0,0,3,0,3,0
34,62,8,0,0,6,13,0,0,0,0,0,0,6
34,62,8,0,0,6,17,0,0,0,0,0,0,0
34,62,8,0,0,6,3,0,8,0,0,0,1,0
34,62,8,0,0,6,8,0,0,0,1,0,2,6
34,62,8,0,0,6,8,0,0,0,2,0,3,1
34,62,8,0,0,9,9,0,0,0,0,0,0,0
34,62,8,1,0,0,14,0,3,0,0,0,0,0
34,62,8,1,0,0,15,0,3,0,0,0,0,0
34,62,8,1,0,1,14,0,3,0,0,0,0,0
34,62,8,1,0,1,14,3,0,0,0,0,0,0
34,62,9,0,0,0,13,0,0,1,0,0,1,6
34,62,9,0,0,3,15,3,0,0,0,0,0,0
34,62,9,0,0,3,18,0,0,0,1,0,0,0
34,62,9,0,0,5,8,0,0,0,2,0,2,1
34,62,9,0,0,5,8,0,0,0,2,0,3,1
34,62,9,0,0,6,10,0,0,0,3,0,4,0
34,62,9,0,0,9,5,0,4,0,0,1,4,0
34,62,9,2,0,1,20,0,0,0,0,0,0,0
34,62,9,4,4,1,4,0,0,2,0,0,0,3
34,63,10,0,0,0,0,0,15,0,0,0,0,0
34,63,10,0,0,0,6,3,1,4,0,0,0,0
34,63,10,0,0,1,2,0,15,0,0,0,3,0
34,63,10,0,10,0,0,0,15,0,0,0,0,0
34,63,10,0,4,0,9,0,0,0,3,0,4,0
34,63,10,1,0,10,7,0,0,0,0,0,0,0
34,63,11,0,0,0,0,14,0,0,0,0,0,5
34,63,11,0,0,0,13,0,0,3,0,0,2,2
34,63,11,0,0,0,14,0,0,0,0,0,0,5
34,63,11,0,0,0,15,0,0,0,0,0,0,5
34,63,11,0,0,0,16,0,0,0,0,0,0,4
34,63,11,0,0,0,8,0,0,9,0,0,1,0
34,63,11,0,0,10,7,0,0,0,0,0,0,0
34,63,11,0,0,5,18,0,0,0,0,0,0,0
34,63,11,0,3,6,6,0,0,0,0,0,0,7
34,63,12,0,0,0,1,0,16,0,0,0,0,0
34,63,12,0,0,8,11,0,0,0,0,0,0,0
34,63,12,0,0,8,7,0,0,0,0,1,0,0
34,63,12,0,0,8,9,0,0,0,0,0,0,0
34,63,12,0,3,0,1,11,0,0,0,0,0,0
34,63,13,0,0,2,13,0,0,0,1,0,1,0
34,63,13,0,0,6,7,0,0,0,0,0,0,0
34,63,14,0,0,1,15,0,0,0,0,0,1,0
34,63,14,0,7,0,1,0,0,0,0,0,0,0
34,63,15,0,0,0,1,0,0,0,0,0,0,0
34,63,15,0,0,0,10,0,0,4,0,0,0,0
34,63,17,0,0,0,1,0,0,0,0,0,0,0
