"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","K2O","Na2O","KNaO","MgO","CaO","SrO","BaO","ZnO","PbO","P2O5","Cr2O3","MnO","MnO2","FeO","Fe2O3","CoO","NiO","CuO","Cu2O","TiO2","ZrO2","SnO2"
33,65.04,11.26,0.00,0.00,1.72,3.00,4.72,7.39,11.35,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,64.57,8.69,0.00,0.00,1.86,3.30,5.16,8.44,13.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.06,0.00,0.00
33,70.33,5.32,0.70,0.00,2.71,1.58,4.29,1.16,17.68,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.00
33,52.31,10.72,0.00,0.00,1.59,1.80,3.39,0.15,25.95,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,5.61,0.00,0.00
33,56.26,11.21,0.00,0.00,4.45,2.02,6.48,6.30,13.42,0.00,0.00,2.70,0.00,0.02,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,3.35,0.00,0.00
33,55.75,13.97,0.00,0.00,2.86,2.88,5.74,7.87,12.10,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.95,0.18,0.00,0.00,0.00,0.00,3.42,0.00,0.00
34,69.11,7.56,2.96,0.00,4.92,0.01,4.93,6.89,6.90,0.00,0.00,0.97,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
34,67.10,11.07,0.00,0.00,9.64,0.04,9.68,0.04,10.74,0.00,0.00,0.00,0.00,0.01,0.70,0.00,0.00,0.00,0.03,0.60,0.00,0.00,0.00,0.02,0.00,0.00
33,55.43,13.20,0.00,0.00,7.09,0.06,7.15,9.86,12.98,0.00,0.00,0.00,0.00,0.03,0.51,0.00,0.00,0.00,0.10,0.66,0.00,0.00,0.00,0.08,0.00,0.00
33,71.07,8.11,0.00,0.00,3.41,1.69,5.10,0.09,11.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,71.43,7.51,0.00,0.00,3.85,1.75,5.60,0.01,8.38,0.00,0.86,2.09,0.00,0.01,0.00,0.00,0.00,0.00,4.09,0.00,0.00,0.00,0.00,0.02,0.00,0.00
34,70.54,10.21,0.00,0.00,8.11,0.00,8.11,0.00,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,72.65,8.40,0.00,0.02,1.58,1.84,3.42,0.34,11.72,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.10,0.00,0.00
33,71.88,7.76,0.00,0.00,4.04,1.92,5.96,0.11,10.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.27,0.00,0.00,0.00,0.00,0.06,0.00,0.00
33,74.48,7.44,0.00,0.00,7.44,0.00,7.44,2.52,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,1.59,0.00,0.00,0.00,0.00,0.00,0.00
33,70.31,7.95,0.00,0.00,1.01,1.91,2.92,0.17,12.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,0.00,0.00,0.00,0.25,0.00,0.00
32,78.56,4.57,0.00,0.00,0.81,0.94,1.75,0.06,9.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.62,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,68.44,8.24,0.00,0.00,3.30,0.09,3.39,0.19,14.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.28,0.00,0.00
33,65.41,6.57,2.99,0.00,2.33,3.40,5.73,10.96,5.77,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,2.46,0.00,0.00,0.00,0.05,0.00,0.00
33,67.46,7.52,0.00,0.00,5.38,0.01,5.38,0.02,15.42,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.59,0.93,0.00,0.00,2.64,0.00,0.00
34,64.58,7.63,0.00,0.00,3.17,1.50,4.67,10.29,7.38,0.00,0.00,0.00,0.00,2.16,0.00,0.00,0.00,0.00,3.26,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,64.37,7.64,0.00,0.00,1.62,3.38,5.00,4.84,12.79,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,67.13,8.63,0.00,0.00,6.01,0.06,6.06,3.36,9.37,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,67.55,8.18,0.00,0.00,1.61,3.52,5.13,5.55,8.47,0.00,0.00,0.00,0.00,2.24,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.00,0.00,0.10,0.00,0.00
34,67.55,7.85,0.00,0.00,1.64,3.55,5.20,5.63,8.63,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,2.83,0.00,0.00,0.00,0.00,0.02,0.00,0.00
33,67.14,8.64,0.00,0.00,6.00,0.06,6.06,3.36,9.35,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,64.92,7.67,0.00,0.00,1.56,3.40,4.96,4.74,12.80,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,62.50,7.39,0.00,0.00,3.68,1.60,5.28,4.83,13.05,0.00,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.00,4.60,0.00,0.00,0.00,0.00,0.02,0.00,0.00
34,51.53,14.70,0.00,0.00,1.97,6.21,8.19,0.14,24.07,0.00,0.00,0.00,0.00,0.03,0.52,0.00,0.00,0.00,0.10,0.66,0.00,0.00,0.00,0.07,0.00,0.00
34,63.49,10.72,1.15,0.00,2.82,1.46,4.28,7.67,11.59,0.00,0.00,0.00,0.00,0.03,0.25,0.00,0.00,0.00,0.11,0.63,0.00,0.00,0.00,0.09,0.00,0.00
33,55.64,11.40,0.00,0.00,1.69,1.92,3.60,0.16,27.60,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.12,1.30,0.00,0.00,0.00,0.14,0.00,0.00
33,54.92,7.27,0.00,0.00,1.65,2.59,4.24,11.34,13.01,0.00,3.57,0.00,0.00,0.00,0.00,0.00,1.41,0.00,1.77,1.19,0.00,1.14,0.00,0.14,0.00,0.00
33,58.97,6.03,1.27,16.16,0.90,3.03,3.93,7.64,5.91,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,67.31,9.21,0.00,0.00,1.79,3.87,5.66,5.55,12.18,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,58.41,7.43,0.00,0.00,1.63,4.39,6.01,0.10,7.45,0.00,0.00,16.55,0.00,0.00,0.00,0.00,0.00,0.00,4.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,72.36,7.84,1.28,0.00,3.47,2.22,5.69,0.34,8.41,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.03,0.00,0.00,0.00,0.00,0.05,0.00,0.00
33,72.23,8.35,0.00,0.00,3.64,1.83,5.47,0.02,8.19,0.00,0.00,1.65,0.00,0.01,0.00,0.00,0.00,0.00,4.05,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,70.29,7.29,0.00,0.00,2.97,1.49,4.46,0.02,13.78,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.11,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,67.18,7.09,3.97,0.00,3.70,2.33,6.03,0.90,10.63,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.15,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,67.59,12.16,0.00,0.00,5.95,2.99,8.95,0.02,7.08,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.15,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,68.02,8.55,1.26,0.00,3.13,3.42,6.55,0.38,11.25,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,3.97,0.00,0.00,0.00,0.00,0.02,0.00,0.00
33,70.66,7.54,0.52,0.00,1.33,1.61,2.94,0.24,12.24,0.00,0.00,1.66,0.00,0.02,0.00,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,70.61,7.07,0.00,0.00,2.93,1.33,4.27,0.02,13.87,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.12,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,67.37,6.32,1.62,1.02,3.87,4.55,8.42,1.16,10.87,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.76,0.00,0.00
34,58.28,11.47,0.00,0.00,4.86,2.45,7.31,0.00,9.18,0.00,13.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,57.24,12.82,0.00,0.00,1.29,2.73,4.01,8.90,9.62,0.00,6.18,0.00,0.00,0.02,0.00,0.00,0.41,0.00,0.06,0.68,0.00,0.00,0.00,0.06,0.00,0.00
33,50.75,10.88,0.00,0.00,2.36,1.07,3.43,11.77,18.53,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.09,0.00,4.40
33,39.59,10.61,0.00,0.00,0.59,0.05,0.64,0.22,29.34,0.00,14.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,4.41,0.00,0.00
33,55.65,11.09,0.00,0.00,4.12,1.87,5.99,0.03,17.15,0.00,6.22,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,2.65,0.00,0.00
33,57.62,11.65,0.00,0.00,4.22,1.92,6.14,0.04,16.01,0.00,5.98,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,1.83,0.00,0.00
33,63.54,10.49,1.15,0.00,2.92,1.51,4.42,7.58,11.48,0.00,0.00,0.00,0.00,0.03,0.12,0.00,0.37,0.00,0.10,0.63,0.00,0.00,0.00,0.08,0.00,0.00
33,71.85,6.20,3.22,0.00,3.49,2.28,5.77,3.76,7.42,0.00,0.00,1.71,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.00
33,63.38,11.04,0.00,0.00,2.10,1.72,3.82,1.86,3.55,0.00,13.14,0.00,0.00,0.02,0.00,0.00,0.00,0.00,2.98,0.00,0.00,0.00,0.00,0.22,0.00,0.00
33,71.83,7.57,0.00,0.00,3.08,1.55,4.63,0.02,14.11,0.00,0.00,1.74,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,56.02,11.17,0.00,0.00,4.43,2.01,6.45,5.41,13.36,0.00,0.00,2.68,0.00,0.02,0.00,0.00,0.00,0.00,0.17,1.84,0.00,1.18,0.00,1.70,0.00,0.00
33,59.45,10.81,1.54,0.00,2.34,1.80,4.14,8.57,12.08,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.62,1.82,0.00
33,59.88,10.26,2.94,0.00,1.94,2.42,4.36,7.79,12.06,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.66,1.86,0.00
33,66.86,5.62,2.99,0.00,2.94,1.77,4.72,10.86,5.52,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.21,0.27,0.00,0.00,0.00,2.94,0.00,0.00
34,67.12,5.14,3.95,0.00,2.71,1.92,4.63,11.36,6.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.05,1.64,0.00
33,54.33,12.31,0.00,0.00,2.42,7.78,10.20,9.15,9.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.04,0.00,4.30
34,76.47,4.79,0.00,0.72,0.46,0.20,0.66,1.46,11.63,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.04,4.16,0.00
33,62.31,6.57,4.79,0.00,2.45,1.89,4.34,4.46,14.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.05,3.38,0.00
34,79.26,5.24,0.00,0.79,1.41,0.64,2.05,1.64,10.95,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,57.56,11.66,0.00,3.79,3.49,0.08,3.57,10.48,10.44,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.05,0.00,2.35
33,66.83,6.83,0.00,0.00,1.31,3.43,4.74,12.68,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.08,3.09,0.00
34,71.31,10.71,0.00,0.00,2.32,2.69,5.01,3.19,9.23,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.13,0.00,0.00
34,58.39,9.95,0.00,0.00,3.79,3.78,7.57,11.90,12.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,60.80,10.27,0.00,0.00,3.43,1.54,4.97,0.19,20.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.26,2.55,0.00
34,70.90,7.54,0.00,0.00,4.72,0.06,4.78,0.07,13.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,3.57,0.00
34,66.51,7.29,0.00,0.00,2.50,1.14,3.63,0.00,9.39,0.00,5.77,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,3.01,0.00
33,58.02,13.57,0.00,0.00,4.06,1.84,5.91,9.66,12.60,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,69.36,6.95,1.53,3.62,0.36,1.52,1.89,10.22,6.37,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,70.97,7.24,0.00,0.00,3.06,1.34,4.40,0.05,13.64,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.03,3.61,0.00
34,57.79,11.84,0.00,0.00,4.06,1.84,5.90,9.73,11.28,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.07,3.27,0.00
33,58.36,14.62,0.00,0.00,2.99,3.02,6.01,8.24,12.67,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.04,0.00,0.00
33,68.20,8.91,0.00,0.00,4.75,0.00,4.75,0.00,8.31,0.00,0.00,0.00,0.00,0.00,0.00,9.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,71.59,6.74,0.00,0.00,2.80,1.27,4.07,0.02,13.22,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.03,4.27,0.00
33,65.66,7.09,1.49,2.57,0.34,1.76,2.11,10.16,8.72,0.00,0.00,0.00,0.00,2.12,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00
34,62.56,10.83,0.00,0.00,1.79,3.84,5.63,10.35,6.80,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.05,3.68,0.00
33,65.47,8.38,0.00,0.34,4.16,1.89,6.05,3.04,10.23,0.00,0.71,3.43,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,2.28,0.00
33,69.20,6.26,3.12,0.00,3.12,1.93,5.05,10.77,5.54,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,68.61,6.10,4.33,0.00,0.64,4.24,4.88,9.79,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,71.01,8.52,0.00,0.00,1.89,4.06,5.95,0.16,10.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.08,3.05,0.46
34,71.67,10.84,2.38,0.00,5.30,2.42,7.72,5.25,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.15,0.00,0.00
33,67.80,7.83,0.00,0.00,3.24,1.47,4.71,0.02,11.16,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.04,8.38,0.00
34,66.19,11.00,0.00,0.00,4.69,0.09,4.78,7.97,9.84,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.08,0.00,0.00
34,65.40,10.49,0.00,0.00,4.47,0.09,4.55,7.60,9.45,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.08,2.29,0.00
33,65.69,11.33,0.00,0.00,2.39,2.68,5.06,7.17,10.67,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.01,0.00,0.00
32,68.28,6.41,3.12,0.00,3.58,1.78,5.36,11.30,5.44,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,70.48,6.81,4.10,0.00,3.36,2.20,5.56,3.82,6.75,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,2.41,0.00
34,71.37,5.76,0.00,0.00,3.04,1.39,4.42,6.85,11.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,55.85,8.07,0.00,0.00,1.56,3.36,4.92,5.84,6.72,0.00,11.24,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,7.26,0.00
34,68.62,8.10,0.00,0.00,2.16,0.98,3.14,0.03,14.23,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,5.48,0.00,0.00
34,51.79,12.38,0.00,0.00,6.03,0.00,6.03,5.91,17.93,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.90,2.93,0.00
34,63.42,8.67,0.00,0.00,1.77,3.71,5.48,5.64,5.84,9.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.13,0.00,0.00
33,57.15,9.03,0.00,0.00,1.76,3.79,5.55,5.61,6.60,0.00,12.93,0.00,0.00,0.01,0.00,0.00,0.00,0.00,3.08,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,63.63,8.58,0.00,0.00,2.35,3.18,5.53,5.20,6.04,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.09,0.00,0.00
34,62.95,9.09,0.00,0.00,2.28,3.32,5.60,5.16,5.97,9.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.15,0.00,0.00
33,61.72,7.46,0.00,0.00,1.60,1.85,3.45,0.13,18.13,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,0.00,7.45,0.00,0.00
34,56.48,12.08,0.00,0.00,4.14,1.80,5.95,7.14,10.62,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.07,5.47,1.55
34,53.84,12.81,0.00,0.00,2.06,6.70,8.76,4.76,5.08,10.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.00,0.00,3.47,0.00
34,55.13,11.26,0.00,0.00,2.22,7.13,9.35,8.20,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.90,6.08,0.00
34,65.75,7.17,0.00,0.00,2.40,2.36,4.76,2.59,9.93,6.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.10,3.36,0.00
34,56.13,12.34,0.00,0.00,6.34,0.00,6.34,7.00,9.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,6.12,1.54
33,54.98,7.95,0.00,0.00,1.54,3.31,4.85,5.75,6.62,0.00,11.06,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.03,7.15,0.00
33,48.68,9.21,0.00,0.00,3.98,1.81,5.79,7.27,7.47,0.00,14.32,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.76,0.00,0.00,0.00,0.00,0.04,0.00,5.43
33,61.89,6.96,0.00,0.00,2.25,1.02,3.27,10.53,7.74,0.00,0.00,2.33,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.80,0.00,5.99,0.00,0.42
34,46.75,9.38,7.33,9.60,2.45,9.39,11.84,0.05,12.51,0.00,0.00,0.26,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,2.19,0.00
34,61.85,13.51,2.45,3.24,2.93,10.02,12.95,0.29,4.78,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.01,0.72,0.00
30,63.30,9.56,2.47,0.00,2.53,2.37,4.90,7.95,7.61,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,2.41,1.71,0.00
29,68.31,6.00,0.94,3.03,0.45,2.33,2.78,0.04,1.61,0.00,8.97,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.00,0.43,0.00
25,52.55,7.13,9.51,0.43,0.95,7.84,8.79,0.11,10.55,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,2.58,0.00,3.99,0.00,0.00
28,55.46,12.16,4.80,0.00,0.00,2.40,2.40,0.00,25.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,68.13,6.98,4.34,0.00,1.44,2.82,4.26,0.03,16.09,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.06,0.00,0.00
31,77.32,9.00,0.00,0.00,7.66,0.00,7.66,0.00,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,65.34,10.74,1.34,0.00,2.48,3.11,5.58,3.86,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.73,4.35,0.00,0.00,0.00,0.27,0.00,0.00
28,70.81,4.69,3.52,0.00,1.86,12.40,14.25,0.34,6.33,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00
29,62.45,9.09,0.79,0.00,1.83,8.23,10.06,0.08,13.59,0.00,3.84,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.04,0.00,0.00
30,57.42,9.98,0.00,0.00,3.17,2.32,5.48,0.96,11.64,0.00,0.00,7.26,0.00,0.01,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,6.34,0.00,0.00
31,68.98,5.33,0.00,0.00,2.21,1.01,3.22,0.01,17.64,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.77,0.00,0.00,0.00,0.00,0.02,0.00,0.00
30,54.30,6.33,3.99,0.00,6.06,4.43,10.49,4.38,12.68,0.00,0.00,0.00,0.00,1.98,0.00,0.00,0.00,0.00,2.46,0.00,0.00,0.00,0.00,3.40,0.00,0.00
30,58.18,6.47,13.15,0.00,0.21,2.22,2.43,3.01,12.02,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,4.52,0.00,0.00,0.00,0.00,0.12,0.00,0.00
29,46.12,11.02,16.02,0.00,0.96,2.98,3.94,5.07,16.62,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.26,0.00,0.00
29,59.06,7.33,4.32,3.49,0.15,2.29,2.44,7.28,11.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.00,2.06,0.00,0.00,0.00,0.00,0.20,0.00,0.00
30,66.68,7.61,6.18,0.00,2.51,4.74,7.24,2.97,6.67,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00,0.61,0.00,0.00
30,56.47,11.51,0.00,0.00,3.77,0.00,3.77,5.35,13.54,0.00,0.00,8.32,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
30,55.08,8.19,12.19,0.00,8.02,2.04,10.06,2.87,11.46,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.04,0.00,0.00
30,57.93,7.08,9.58,0.00,0.60,4.60,5.20,5.62,13.58,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.32,0.00,0.00
30,52.52,4.40,9.73,0.00,0.00,2.75,2.75,1.66,25.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,1.31,0.00,0.00,0.00,0.00,1.25,0.00,0.00
31,45.38,5.42,5.47,0.00,1.55,1.50,3.05,4.30,30.88,3.61,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.44,0.00,0.00
